,product_id,category,range_type,brand,brand_tier,width_inches,height_inches,depth_inches,burners,finish,features,price,rating
1813,RNG-57435,range,electric,LG,mainstream,30,36,31,4,Black Stainless,"['WiFi', 'Smart enabled', 'Self Clean']",1760,4.2
1814,RNG-40055,range,electric,Whirlpool,budget,30,37,28,4,Stainless Steel,"['Self Clean', 'WiFi']",1390,4.4
1815,RNG-86414,range,dual fuel,Monogram,luxury,36,36,30,5,Stainless Steel,"['WiFi', 'Convection', 'Air Fry', 'Griddle', 'Self Clean', 'Smart enabled', 'Steam Clean']",14390,3.8
1816,RNG-82490,range,electric,Whirlpool,budget,24,37,27,6,Black Stainless,['Self Clean'],1130,4.6
1817,RNG-81665,range,gas,KitchenAid,premium,36,39,26,4,Black Stainless,"['Self Clean', 'Griddle', 'WiFi']",4050,3.7
1818,RNG-09330,range,gas,GE,mainstream,30,46,31,5,Stainless Steel,"['WiFi', 'Self Clean', 'Griddle']",2480,3.8
1819,RNG-87459,range,gas,LG,mainstream,30,37,27,5,White,"['Air Fry', 'Self Clean']",2090,4.5
1820,RNG-99832,range,gas,Whirlpool,budget,30,36,27,6,White,"['Self Clean', 'Steam Clean']",1910,4.0
1821,RNG-60158,range,dual fuel,Cafe,premium,36,46,27,5,Black Stainless,"['Steam Clean', 'WiFi', 'Self Clean', 'Air Fry', 'Smart enabled']",9570,3.9
1822,RNG-55808,range,dual fuel,Thermador,luxury,30,36,26,5,Stainless Steel,"['Convection', 'Smart enabled', 'Air Fry', 'Self Clean']",8540,4.0
1823,RNG-10929,range,induction,Cafe,premium,48,37,28,5,White,"['Steam Clean', 'Griddle', 'Air Fry', 'Self Clean']",8530,4.6
1824,RNG-23388,range,gas,Samsung,mainstream,30,37,27,6,Stainless Steel,"['Smart enabled', 'WiFi']",2150,4.0
1825,RNG-51433,range,dual fuel,Wolf,luxury,48,38,30,6,Stainless Steel,"['Convection', 'Smart enabled', 'Air Fry', 'Griddle', 'Self Clean']",22360,4.1
1826,RNG-75130,range,electric,Whirlpool,budget,30,46,29,6,Black,['Steam Clean'],1540,4.0
1827,RNG-34724,range,induction,Miele,luxury,36,35,27,4,White,"['Steam Clean', 'Air Fry', 'Self Clean', 'Smart enabled', 'WiFi', 'Griddle', 'Convection']",8580,4.2
1828,RNG-04620,range,gas,LG,mainstream,36,37,27,6,Stainless Steel,"['Griddle', 'Smart enabled', 'Self Clean']",3420,4.1
1829,RNG-13331,range,dual fuel,Wolf,luxury,60,36,31,4,White,"['Steam Clean', 'Griddle', 'Smart enabled', 'Self Clean', 'WiFi', 'Convection']",27700,4.3
1830,RNG-30842,range,electric,Frigidaire,budget,30,37,28,6,Black,"['WiFi', 'Air Fry']",1740,4.0
1831,RNG-81561,range,induction,Cafe,premium,30,39,30,5,Black Stainless,"['Griddle', 'Air Fry']",4530,4.1
1832,RNG-79828,range,electric,Frigidaire,budget,30,38,31,4,Stainless Steel,"['Steam Clean', 'Self Clean', 'WiFi']",1690,4.3
1833,RNG-53753,range,induction,Fisher & Paykel,luxury,36,38,31,4,Black,"['WiFi', 'Smart enabled', 'Griddle', 'Air Fry']",9970,4.5
1834,RNG-31817,range,induction,Bosch,premium,30,36,26,6,Stainless Steel,"['WiFi', 'Steam Clean', 'Smart enabled']",4730,4.1
1835,RNG-72517,range,gas,GE,mainstream,36,36,31,5,Stainless Steel,"['Self Clean', 'Smart enabled']",2910,4.6
1836,RNG-76735,range,dual fuel,Wolf,luxury,36,39,25,4,Black,"['Smart enabled', 'Griddle', 'WiFi', 'Air Fry']",11350,3.9
1837,RNG-43427,range,induction,Cafe,premium,30,42,29,5,White,"['Convection', 'Smart enabled', 'Steam Clean', 'Griddle']",5150,4.4
1838,RNG-49508,range,gas,Whirlpool,budget,24,35,28,5,Stainless Steel,"['Convection', 'Griddle']",1630,4.2
1839,RNG-64008,range,electric,Bosch,premium,36,38,26,4,Stainless Steel,"['Air Fry', 'Self Clean', 'WiFi', 'Steam Clean']",3030,3.8
1840,RNG-42642,range,dual fuel,Wolf,luxury,36,37,26,5,White,"['WiFi', 'Steam Clean', 'Air Fry', 'Self Clean']",11180,4.1
1841,RNG-69317,range,electric,Whirlpool,budget,24,42,27,5,White,"['WiFi', 'Griddle']",1370,4.4
1842,RNG-91384,range,induction,GE,mainstream,30,40,25,6,Black Stainless,"['WiFi', 'Smart enabled']",3500,4.4
1843,RNG-41234,range,electric,Bosch,premium,36,39,29,4,Stainless Steel,"['Convection', 'Steam Clean']",3200,4.6
1844,RNG-23624,range,electric,Samsung,mainstream,30,35,29,6,White,"['Smart enabled', 'Convection']",1940,4.5
1845,RNG-38810,range,gas,KitchenAid,premium,36,36,29,5,Black,"['Griddle', 'Air Fry', 'Self Clean', 'WiFi']",4310,4.2
1846,RNG-31071,range,dual fuel,Thermador,luxury,48,40,27,5,White,"['Griddle', 'Convection', 'Self Clean', 'Steam Clean', 'Air Fry', 'WiFi', 'Smart enabled']",20600,4.1
1847,RNG-08987,range,gas,Wolf,luxury,36,36,31,5,Stainless Steel,"['Griddle', 'WiFi', 'Air Fry', 'Self Clean']",7130,4.7
1848,RNG-28218,range,induction,Samsung,mainstream,30,36,29,5,Stainless Steel,"['Smart enabled', 'Self Clean', 'WiFi']",3230,4.2
1849,RNG-90959,range,electric,Frigidaire,budget,30,36,30,5,White,"['Smart enabled', 'Convection', 'WiFi']",1750,4.3
1850,RNG-40718,range,dual fuel,Wolf,luxury,30,38,31,4,Black Stainless,"['Self Clean', 'Griddle', 'Steam Clean', 'Smart enabled']",9870,4.1
1851,RNG-79530,range,induction,Cafe,premium,30,38,26,6,Black,"['Convection', 'Air Fry', 'Steam Clean']",4730,3.8
1852,RNG-20521,range,electric,Whirlpool,budget,24,42,27,4,White,"['WiFi', 'Steam Clean']",1220,4.4
1853,RNG-37530,range,gas,Samsung,mainstream,30,38,25,5,Stainless Steel,"['Self Clean', 'Griddle']",1830,4.0
1854,RNG-00078,range,gas,LG,mainstream,30,39,31,4,Black,"['Convection', 'Air Fry', 'Self Clean', 'WiFi']",2310,4.5
1855,RNG-04920,range,induction,Fisher & Paykel,luxury,36,40,31,4,Black,"['Griddle', 'Steam Clean', 'Self Clean', 'Smart enabled', 'Air Fry']",9620,4.2
1856,RNG-55729,range,induction,Cafe,premium,30,36,30,4,White,"['Steam Clean', 'WiFi', 'Self Clean', 'Air Fry', 'Smart enabled']",5010,3.7
1857,RNG-76421,range,electric,Samsung,mainstream,30,38,26,6,Stainless Steel,"['Convection', 'Smart enabled', 'Self Clean', 'Steam Clean']",1910,4.2
1858,RNG-21287,range,induction,GE,mainstream,30,37,27,5,Stainless Steel,"['Smart enabled', 'Self Clean']",3170,4.0
1859,RNG-72741,range,induction,Samsung,mainstream,36,40,28,4,Stainless Steel,"['Convection', 'Smart enabled', 'WiFi', 'Griddle']",3820,4.1
1860,RNG-53253,range,dual fuel,Wolf,luxury,48,38,30,5,Black Stainless,"['Air Fry', 'Smart enabled', 'Convection', 'Griddle']",20560,4.3
1861,RNG-31869,range,electric,LG,mainstream,30,42,28,4,Stainless Steel,"['WiFi', 'Steam Clean', 'Air Fry']",1880,4.1
1862,RNG-83431,range,gas,Wolf,luxury,36,40,25,4,White,"['Convection', 'Air Fry', 'Self Clean', 'Griddle', 'Smart enabled', 'Steam Clean']",6210,3.8
1863,RNG-96590,range,dual fuel,Monogram,luxury,48,37,30,5,Black Stainless,"['Smart enabled', 'Steam Clean', 'Convection', 'Self Clean', 'Griddle', 'WiFi']",22360,3.8
1864,RNG-45872,range,dual fuel,Thermador,luxury,36,44,31,4,Black,"['Convection', 'Griddle', 'Self Clean', 'Smart enabled']",14760,4.5
1865,RNG-70211,range,dual fuel,Wolf,luxury,36,36,31,5,White,"['Self Clean', 'Smart enabled', 'Steam Clean', 'Air Fry']",14820,4.3
1866,RNG-54525,range,induction,Bosch,premium,30,39,25,6,Stainless Steel,"['Convection', 'Steam Clean']",4200,4.6
1867,RNG-53106,range,electric,Whirlpool,budget,30,39,26,5,White,"['WiFi', 'Griddle']",1430,4.3
1868,RNG-85177,range,dual fuel,Monogram,luxury,36,35,25,4,Black Stainless,"['Air Fry', 'Smart enabled', 'WiFi', 'Steam Clean', 'Griddle']",9990,4.2
1869,RNG-63392,range,gas,Samsung,mainstream,30,36,25,6,Stainless Steel,"['Steam Clean', 'Air Fry', 'WiFi', 'Convection']",2590,4.5
1870,RNG-57278,range,gas,LG,mainstream,30,44,31,6,White,"['Steam Clean', 'Convection', 'Self Clean', 'Griddle']",2820,4.3
1871,RNG-49774,range,gas,Wolf,luxury,36,44,29,5,Black Stainless,"['Self Clean', 'Smart enabled', 'Convection', 'Griddle', 'Air Fry', 'Steam Clean', 'WiFi']",7740,4.4
1872,RNG-45756,range,dual fuel,Cafe,premium,36,42,25,6,White,"['Smart enabled', 'WiFi', 'Convection']",8570,4.1
1873,RNG-50153,range,electric,Samsung,mainstream,36,35,25,4,Black,"['Self Clean', 'Air Fry', 'Steam Clean']",1940,3.9
1874,RNG-81901,range,gas,LG,mainstream,30,40,29,5,Stainless Steel,"['WiFi', 'Convection', 'Self Clean']",2540,4.4
1875,RNG-67194,range,gas,Wolf,luxury,36,35,26,4,Black,"['Smart enabled', 'Griddle', 'Air Fry', 'Steam Clean']",6120,4.5
1876,RNG-83461,range,electric,GE,mainstream,36,46,28,4,Black Stainless,"['Steam Clean', 'Smart enabled']",2190,4.3
1877,RNG-49895,range,gas,Whirlpool,budget,30,42,28,5,Black Stainless,"['Smart enabled', 'Steam Clean']",2050,3.9
1878,RNG-07463,range,electric,Frigidaire,budget,30,36,27,4,Black Stainless,"['Smart enabled', 'Griddle', 'Convection']",1390,3.9
1879,RNG-80539,range,gas,GE,mainstream,30,36,30,6,Stainless Steel,"['Air Fry', 'Convection']",2430,4.5
1880,RNG-89608,range,induction,Bosch,premium,30,37,27,6,Stainless Steel,"['Steam Clean', 'Air Fry', 'Griddle', 'Convection']",5230,4.2
1881,RNG-51742,range,induction,Cafe,premium,36,38,25,4,White,"['Steam Clean', 'Convection', 'Griddle', 'Self Clean', 'Air Fry']",5610,4.1
1882,RNG-98213,range,gas,KitchenAid,premium,30,36,28,5,Black,"['Griddle', 'Smart enabled', 'Air Fry', 'Convection']",3510,4.0
1883,RNG-40563,range,electric,Frigidaire,budget,30,38,26,4,Stainless Steel,"['Convection', 'WiFi', 'Griddle']",1460,4.3
1884,RNG-11290,range,induction,GE,mainstream,30,39,26,4,Black,"['Griddle', 'Self Clean', 'Steam Clean', 'WiFi']",3360,4.0
1885,RNG-57089,range,induction,Fisher & Paykel,luxury,36,38,27,4,White,"['Convection', 'Self Clean', 'Air Fry', 'Steam Clean']",9700,4.1
1886,RNG-41292,range,gas,Frigidaire,budget,30,39,30,5,White,"['Air Fry', 'WiFi']",2190,4.4
1887,RNG-26753,range,dual fuel,Wolf,luxury,48,36,27,4,Black Stainless,"['Air Fry', 'Convection', 'Griddle', 'Self Clean']",17410,3.9
1888,RNG-91583,range,dual fuel,KitchenAid,premium,36,40,31,6,Stainless Steel,"['Griddle', 'Steam Clean', 'Smart enabled', 'Air Fry']",10250,3.9
1889,RNG-90042,range,dual fuel,Wolf,luxury,36,38,31,6,White,"['Griddle', 'Self Clean', 'Air Fry', 'Convection', 'WiFi', 'Steam Clean']",16010,4.2
1890,RNG-69410,range,dual fuel,Wolf,luxury,30,42,25,5,White,"['Convection', 'WiFi', 'Air Fry', 'Griddle', 'Self Clean']",8790,4.3
1891,RNG-00951,range,electric,GE,mainstream,30,35,25,4,White,"['Smart enabled', 'Self Clean', 'Air Fry', 'WiFi']",1920,4.3
1892,RNG-18198,range,gas,KitchenAid,premium,36,37,27,5,Black,"['Self Clean', 'Air Fry', 'WiFi', 'Smart enabled', 'Convection']",4080,4.5
1893,RNG-40747,range,electric,LG,mainstream,30,36,30,5,Black Stainless,"['Convection', 'Self Clean']",1860,4.1
1894,RNG-76162,range,electric,Samsung,mainstream,36,36,30,5,Black Stainless,"['Air Fry', 'Convection']",2130,4.1
1895,RNG-45995,range,dual fuel,Wolf,luxury,36,36,27,5,Stainless Steel,"['Self Clean', 'WiFi', 'Steam Clean', 'Convection']",11480,4.1
1896,RNG-87228,range,dual fuel,Wolf,luxury,60,36,29,5,Stainless Steel,"['Air Fry', 'Convection', 'Smart enabled', 'Self Clean', 'Steam Clean']",30630,4.4
1897,RNG-49580,range,dual fuel,Wolf,luxury,36,42,28,6,Black Stainless,"['Steam Clean', 'Air Fry', 'Convection', 'Griddle', 'Smart enabled', 'WiFi']",15450,4.2
1898,RNG-28417,range,dual fuel,Cafe,premium,30,38,29,4,White,"['Self Clean', 'Smart enabled']",6080,4.3
1899,RNG-68405,range,gas,KitchenAid,premium,36,37,27,6,Black Stainless,"['Self Clean', 'Smart enabled', 'Air Fry', 'Griddle', 'WiFi']",4600,4.3
1900,RNG-28629,range,gas,Whirlpool,budget,30,46,25,6,Black,['Convection'],1810,4.5
1901,RNG-33957,range,dual fuel,Thermador,luxury,36,36,30,5,Black Stainless,"['Self Clean', 'Convection', 'Smart enabled', 'WiFi', 'Air Fry', 'Griddle']",14230,4.2
1902,RNG-41816,range,gas,Frigidaire,budget,30,38,27,5,White,"['Self Clean', 'Smart enabled']",1720,4.5
1903,RNG-68158,range,induction,Miele,luxury,60,36,31,4,Stainless Steel,"['Air Fry', 'Self Clean', 'Convection', 'WiFi']",19000,4.4
1904,RNG-97948,range,gas,LG,mainstream,36,36,28,5,Black,"['Griddle', 'Steam Clean']",2870,4.2
1905,RNG-01427,range,electric,LG,mainstream,30,44,27,5,Black,"['Griddle', 'Convection', 'Steam Clean']",1810,4.2
1906,RNG-96497,range,dual fuel,KitchenAid,premium,30,36,30,6,Black Stainless,"['Steam Clean', 'Smart enabled', 'Air Fry', 'WiFi']",6160,4.4
1907,RNG-52425,range,gas,LG,mainstream,30,36,29,4,Black Stainless,"['Convection', 'Smart enabled', 'Steam Clean']",2190,4.2
1908,RNG-56571,range,gas,Whirlpool,budget,30,38,27,5,Black Stainless,"['Air Fry', 'Steam Clean']",1890,3.8
1909,RNG-86951,range,gas,KitchenAid,premium,48,36,25,4,Stainless Steel,"['Air Fry', 'Smart enabled', 'Self Clean', 'Griddle', 'Convection']",4960,4.6
1910,RNG-62009,range,gas,LG,mainstream,30,37,26,4,Black,"['Self Clean', 'Convection', 'Air Fry']",1930,4.5
1911,RNG-16896,range,induction,Miele,luxury,36,37,26,4,Black,"['Convection', 'Air Fry', 'Smart enabled', 'Steam Clean']",9270,4.6
1912,RNG-55229,range,electric,Bosch,premium,30,38,26,5,Black,"['Steam Clean', 'Griddle', 'WiFi', 'Self Clean', 'Air Fry']",2570,4.6
1913,RNG-40887,range,induction,Bosch,premium,36,42,28,5,Stainless Steel,"['Self Clean', 'WiFi']",6780,4.3
1914,RNG-98828,range,induction,Samsung,mainstream,30,36,28,4,White,"['Smart enabled', 'Steam Clean']",3060,4.8
1915,RNG-94701,range,gas,GE,mainstream,30,35,28,6,Black,"['Griddle', 'Air Fry']",2160,4.0
1916,RNG-93067,range,electric,Frigidaire,budget,30,40,25,4,Black Stainless,"['Smart enabled', 'Griddle', 'Air Fry']",1440,4.0
1917,RNG-08966,range,gas,KitchenAid,premium,30,39,25,6,White,"['Convection', 'Air Fry', 'Self Clean', 'Smart enabled', 'Griddle']",3600,3.8
1918,RNG-00882,range,electric,Frigidaire,budget,30,39,30,5,Stainless Steel,"['Self Clean', 'Smart enabled', 'Steam Clean']",1750,3.9
1919,RNG-25755,range,dual fuel,Wolf,luxury,60,37,31,4,Stainless Steel,"['Steam Clean', 'Convection', 'Self Clean', 'Air Fry', 'WiFi', 'Griddle', 'Smart enabled']",26930,4.7
1920,RNG-74618,range,electric,LG,mainstream,30,46,25,5,White,"['WiFi', 'Self Clean', 'Convection', 'Smart enabled']",2110,3.7
1921,RNG-19663,range,gas,Wolf,luxury,48,40,30,4,Black Stainless,"['Convection', 'Steam Clean', 'Self Clean', 'Air Fry', 'WiFi']",10840,4.2
1922,RNG-33958,range,gas,Whirlpool,budget,30,36,29,6,Stainless Steel,"['Griddle', 'Self Clean']",1960,4.3
1923,RNG-90314,range,electric,Frigidaire,budget,24,36,31,4,White,"['Convection', 'Air Fry', 'Griddle']",1320,4.2
1924,RNG-03925,range,dual fuel,KitchenAid,premium,36,36,27,5,Black Stainless,"['Steam Clean', 'Air Fry', 'Self Clean']",7790,4.4
1925,RNG-94036,range,gas,Whirlpool,budget,30,37,27,5,White,['Steam Clean'],1640,4.1
1926,RNG-27851,range,induction,Fisher & Paykel,luxury,48,40,27,6,Stainless Steel,"['Steam Clean', 'Self Clean', 'WiFi', 'Smart enabled', 'Griddle', 'Convection']",16830,4.5
1927,RNG-17924,range,induction,Fisher & Paykel,luxury,36,36,29,6,White,"['WiFi', 'Steam Clean', 'Air Fry', 'Griddle', 'Self Clean']",10090,4.2
1928,RNG-20049,range,electric,LG,mainstream,30,36,30,6,Black Stainless,"['Griddle', 'WiFi', 'Steam Clean', 'Convection']",2110,4.2
1929,RNG-20247,range,dual fuel,Cafe,premium,36,38,29,4,Black Stainless,"['WiFi', 'Steam Clean', 'Convection', 'Self Clean', 'Griddle']",8110,4.1
1930,RNG-31688,range,gas,KitchenAid,premium,36,40,30,5,Black,"['Self Clean', 'Griddle', 'Steam Clean', 'Air Fry']",4700,4.4
1931,RNG-93591,range,dual fuel,Cafe,premium,36,36,29,5,Black,"['WiFi', 'Griddle', 'Smart enabled', 'Convection']",7440,4.5
1932,RNG-65968,range,dual fuel,Monogram,luxury,60,37,26,6,White,"['Steam Clean', 'Convection', 'Air Fry', 'WiFi', 'Griddle']",27630,4.2
1933,RNG-24729,range,electric,LG,mainstream,30,37,31,6,Stainless Steel,"['Convection', 'Griddle', 'Steam Clean', 'WiFi']",2180,4.3
1934,RNG-26717,range,induction,Cafe,premium,36,36,29,4,Black Stainless,"['Convection', 'Self Clean', 'Steam Clean', 'Griddle']",5210,4.4
1935,RNG-81474,range,electric,Bosch,premium,36,35,27,5,White,"['Griddle', 'Self Clean', 'Convection', 'Smart enabled', 'Air Fry']",3220,4.3
1936,RNG-04014,range,electric,Bosch,premium,36,36,29,5,White,"['Griddle', 'Self Clean', 'WiFi', 'Steam Clean']",3170,4.3
1937,RNG-60206,range,induction,Samsung,mainstream,24,39,28,6,White,"['Smart enabled', 'WiFi', 'Griddle']",3010,4.3
1938,RNG-67083,range,dual fuel,Thermador,luxury,36,35,29,6,White,"['Self Clean', 'Convection', 'Griddle', 'Air Fry', 'Steam Clean', 'Smart enabled', 'WiFi']",15300,4.0
1939,RNG-33478,range,electric,Samsung,mainstream,30,36,30,4,Black,"['Self Clean', 'Griddle', 'WiFi']",1750,4.5
1940,RNG-53482,range,dual fuel,Monogram,luxury,36,36,28,4,White,"['Steam Clean', 'Air Fry', 'Convection', 'Self Clean']",11200,4.1
1941,RNG-19498,range,gas,GE,mainstream,30,35,31,4,Stainless Steel,"['Air Fry', 'Convection', 'Griddle']",2200,4.1
1942,RNG-37826,range,induction,Samsung,mainstream,30,42,30,6,Black,"['Steam Clean', 'Griddle', 'Air Fry']",4030,4.3
1943,RNG-36814,range,electric,Frigidaire,budget,24,39,26,5,Black,['Griddle'],1060,4.3
1944,RNG-49049,range,gas,LG,mainstream,24,42,30,6,Black,"['Griddle', 'Convection']",2290,4.4
1945,RNG-64865,range,induction,Fisher & Paykel,luxury,60,39,31,4,White,"['Convection', 'Air Fry', 'Smart enabled', 'WiFi', 'Griddle']",20150,4.4
1946,RNG-72141,range,electric,GE,mainstream,24,36,27,6,White,"['WiFi', 'Steam Clean', 'Convection', 'Air Fry']",1840,3.9
1947,RNG-99818,range,dual fuel,Cafe,premium,30,35,31,6,Stainless Steel,"['Air Fry', 'Griddle', 'Steam Clean', 'Convection', 'WiFi']",6790,4.5
1948,RNG-00170,range,gas,LG,mainstream,24,36,26,6,White,"['Convection', 'Smart enabled', 'Self Clean', 'Steam Clean']",2400,3.9
1949,RNG-72658,range,dual fuel,Thermador,luxury,30,42,26,4,Stainless Steel,"['Steam Clean', 'Smart enabled', 'Griddle', 'Air Fry', 'WiFi', 'Convection', 'Self Clean']",9630,4.2
1950,RNG-16661,range,induction,Fisher & Paykel,luxury,36,37,30,4,Stainless Steel,"['Griddle', 'Self Clean', 'Smart enabled', 'WiFi', 'Steam Clean', 'Convection', 'Air Fry']",10670,4.7
1951,RNG-25725,range,electric,LG,mainstream,30,37,31,6,White,"['Air Fry', 'Smart enabled', 'Steam Clean']",1950,3.9
1952,RNG-93907,range,induction,Samsung,mainstream,24,37,29,4,Black Stainless,"['Steam Clean', 'Convection', 'Self Clean']",2670,4.4
1953,RNG-29350,range,induction,Bosch,premium,36,35,29,6,Black,"['WiFi', 'Air Fry', 'Convection', 'Griddle', 'Self Clean']",6930,4.0
1954,RNG-17261,range,electric,Samsung,mainstream,36,39,30,6,Black Stainless,"['WiFi', 'Convection', 'Steam Clean', 'Self Clean']",3100,4.1
1955,RNG-61790,range,dual fuel,KitchenAid,premium,30,36,26,5,Black Stainless,"['WiFi', 'Self Clean']",5400,4.7
1956,RNG-79793,range,electric,Frigidaire,budget,30,38,30,5,Black,"['Smart enabled', 'Convection', 'WiFi']",1660,4.0
1957,RNG-44560,range,gas,Wolf,luxury,30,42,30,4,Black Stainless,"['Convection', 'Self Clean', 'Air Fry', 'Griddle', 'WiFi', 'Smart enabled', 'Steam Clean']",6160,4.1
1958,RNG-10637,range,electric,LG,mainstream,30,40,29,4,Stainless Steel,"['Air Fry', 'Convection', 'Griddle', 'Steam Clean']",1810,4.2
1959,RNG-91812,range,electric,Whirlpool,budget,30,36,27,6,White,"['Convection', 'Steam Clean', 'Self Clean']",1720,4.4
1960,RNG-15857,range,gas,Samsung,mainstream,30,37,27,4,Stainless Steel,"['Griddle', 'WiFi', 'Steam Clean', 'Air Fry']",2130,4.3
1961,RNG-13824,range,gas,Frigidaire,budget,30,37,27,4,Black Stainless,['Self Clean'],1470,4.3
1962,RNG-03127,range,induction,Cafe,premium,36,35,31,5,Stainless Steel,"['WiFi', 'Air Fry', 'Griddle']",6070,4.1
1963,RNG-51023,range,gas,Whirlpool,budget,30,35,29,4,White,"['Self Clean', 'Smart enabled', 'Air Fry']",1980,4.1
1964,RNG-81615,range,dual fuel,Cafe,premium,36,36,29,6,Black,"['Air Fry', 'Smart enabled']",9030,4.2
1965,RNG-20024,range,gas,GE,mainstream,36,36,25,4,White,"['Convection', 'Self Clean']",2280,4.4
1966,RNG-43557,range,gas,KitchenAid,premium,36,36,28,6,Black Stainless,"['Convection', 'Self Clean', 'Steam Clean', 'Air Fry']",4810,4.4
1967,RNG-07452,range,electric,Bosch,premium,36,37,27,4,Black Stainless,"['WiFi', 'Self Clean', 'Air Fry']",2710,4.1
1968,RNG-02900,range,dual fuel,Wolf,luxury,30,36,30,4,Black,"['Air Fry', 'Convection', 'Griddle', 'WiFi', 'Smart enabled', 'Steam Clean']",9150,4.4
1969,RNG-61569,range,dual fuel,Thermador,luxury,36,36,27,4,Black,"['WiFi', 'Convection', 'Self Clean', 'Griddle']",11290,3.9
1970,RNG-69597,range,dual fuel,Thermador,luxury,36,44,31,4,Black,"['WiFi', 'Smart enabled', 'Air Fry', 'Convection', 'Self Clean', 'Griddle']",15080,4.6
1971,RNG-81298,range,electric,Samsung,mainstream,24,35,28,5,White,"['Smart enabled', 'Self Clean']",1450,4.1
1972,RNG-21196,range,induction,Miele,luxury,36,44,30,5,Stainless Steel,"['Self Clean', 'Convection', 'Smart enabled', 'Steam Clean', 'Griddle', 'WiFi']",11070,3.2
1973,RNG-23154,range,dual fuel,Wolf,luxury,48,44,31,6,Stainless Steel,"['Smart enabled', 'Griddle', 'Convection', 'Self Clean', 'Air Fry', 'WiFi', 'Steam Clean']",26790,4.2
1974,RNG-06938,range,electric,Whirlpool,budget,30,38,27,5,Black,['Griddle'],1430,4.2
1975,RNG-61686,range,dual fuel,Wolf,luxury,48,42,26,4,Black,"['Air Fry', 'Steam Clean', 'WiFi', 'Griddle', 'Smart enabled', 'Self Clean', 'Convection']",20630,4.1
1976,RNG-28053,range,gas,KitchenAid,premium,36,36,27,5,White,"['Smart enabled', 'Steam Clean', 'Air Fry']",4050,3.7
1977,RNG-07470,range,electric,GE,mainstream,30,38,25,6,White,"['WiFi', 'Self Clean', 'Griddle', 'Air Fry']",1990,4.2
1978,RNG-29506,range,electric,Frigidaire,budget,30,42,30,6,Stainless Steel,"['WiFi', 'Self Clean', 'Air Fry']",1740,4.4
1979,RNG-36440,range,electric,GE,mainstream,36,42,27,4,Stainless Steel,"['Self Clean', 'Smart enabled', 'Griddle', 'Steam Clean']",2340,4.3
1980,RNG-49884,range,gas,Wolf,luxury,48,37,28,6,Stainless Steel,"['Smart enabled', 'Griddle', 'Convection', 'Self Clean']",10430,4.1
1981,RNG-22952,range,gas,Whirlpool,budget,30,36,26,5,Black,"['Convection', 'Steam Clean', 'Self Clean']",1920,4.2
